,movie_id,title,overview,budget,revenue,popularity,release_date,poster_url
,428078,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",100.0,83.869818,9.4108,,https://image.tmdb.org/t/p/original/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg
,10528,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,90.0,524.028679,9.3982,,https://image.tmdb.org/t/p/original/momkKuWburNTqKBF6ez7rvhYVhE.jpg
,76203,12 Years a Slave,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",20.0,187.0,9.3976,,https://image.tmdb.org/t/p/original/xdANQijuNrJaw1HA61rDccME4Tm.jpg
,476669,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",100.0,125.897478,9.39,,https://image.tmdb.org/t/p/original/iMjSfMUuCkCE7z5fzGtjeDusPD3.jpg
,308266,War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",50.0,86.234523,9.3896,,https://image.tmdb.org/t/p/original/mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg
,842924,The Life of Chuck,"In this extraordinary story of an ordinary man, Charles 'Chuck' Krantz experiences the wonder of love, the heartbreak of loss, and the multitudes contained in all of us.",25.0,19.700844,9.3887,,https://image.tmdb.org/t/p/original/oumprkO9bThExP8NwxBIBnvBu2v.jpg
,50646,"Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",50.0,145.079584,9.3877,,https://image.tmdb.org/t/p/original/p4RafgAPk558muOjnBMHhMArjS2.jpg
,592834,My Spy,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",18.0,10.2,9.3722,,https://image.tmdb.org/t/p/original/n2C6jRK9PtPIs99RQhKtqGlsnsO.jpg
,353491,The Dark Tower,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,60.0,113.231078,9.3656,,https://image.tmdb.org/t/p/original/i9GUSgddIqrroubiLsvvMRYyRy0.jpg
,1102493,Small Things Like These,"In 1985, while working as a coal merchant to support his family, Bill Furlong discovers disturbing secrets kept by the local convent and uncovers truths of his own; forcing him to confront his past and the complicit silence of a small Irish town controlled by the Catholic Church.",3.0,12.534032,9.3563,,https://image.tmdb.org/t/p/original/rdcO38cbWFg002nXg5QYtk7Tz4L.jpg
,334524,Gold,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",20.0,14.880939,9.3504,,https://image.tmdb.org/t/p/original/ukMXAdr325Tn1mLGkxdG8Lab16l.jpg
,124905,Godzilla,"Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when an ancient alpha predator arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.",160.0,524.978362,9.3448,,https://image.tmdb.org/t/p/original/tphkjmQq8WebuVwNXelmjLUXuPJ.jpg
,459151,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,82.0,146.74528,9.344,,https://image.tmdb.org/t/p/original/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg
,449443,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,30.0,80.509622,9.3326,,https://image.tmdb.org/t/p/original/4cahr8gscRMjxbOJ8PddKGjH5NB.jpg
,549509,The Brutalist,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron.",9.6,50.145227,9.3271,,https://image.tmdb.org/t/p/original/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg
,479455,Men in Black: International,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",110.0,253.890701,9.3216,,https://image.tmdb.org/t/p/original/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg
,15512,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",175.0,381.50987,9.3166,,https://image.tmdb.org/t/p/original/hpHarddVj34j53T7NsoUGdKj4mP.jpg
,448119,Dolittle,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",175.0,251.410631,9.3065,,https://image.tmdb.org/t/p/original/3Nt3v1uzUgfSuVARD1AnI9g9Zl9.jpg
,1724,The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",150.0,264.770996,9.3055,,https://image.tmdb.org/t/p/original/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg
,335787,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",120.0,407.141258,9.2773,,https://image.tmdb.org/t/p/original/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg
,400155,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",80.0,528.6,9.2637,,https://image.tmdb.org/t/p/original/lzE5BwGQea1nek7TPXUuC5AZ6rq.jpg
,188927,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",185.0,343.471816,9.2531,,https://image.tmdb.org/t/p/original/m7SHlvcGfCkbzk2xP7XHDOI6o93.jpg
,1042834,Eden,"A group of disillusioned outsiders abandon modern society in search of a new beginning. Settling on a remote, uninhabited island, their utopian dream quickly unravels as they discover that the greatest threat isn’t the brutal climate or deadly wildlife, but each other.",50.0,1.907486,9.2524,,https://image.tmdb.org/t/p/original/jbFEESMVbpJU8IjZBjiWGJdEsxR.jpg
,447404,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",150.0,449.762638,9.2382,,https://image.tmdb.org/t/p/original/uhWvnFgg3BNlcUz0Re1HfQqIcCD.jpg
,974635,Hit Man,A mild-mannered professor moonlighting as a fake hit man in police stings ignites a chain reaction of trouble when he falls for a potential client.,8.8,5.101673,9.2327,,https://image.tmdb.org/t/p/original/oil3EZwKFp3CWxZnfGfGglesvm9.jpg
,1217690,Homestead,"A nuclear bomb is detonated in Los Angeles, and the nation devolves into unprecedented chaos. Ex-Green Beret Jeff Eriksson and his family escape to The Homestead, an eccentric prepper’s fortress nestled in the mountains. As violent threats and apocalyptic conditions creep toward their borders, the residents of The Homestead are left to wonder: how long can a group of people resist both the dangers of human nature and the bloodshed at their doorstep?",5.0,20.811864,9.2273,,https://image.tmdb.org/t/p/original/fKts7WTTP7KWvI6N7WYIuEhmgXP.jpg
,274857,King Arthur: Legend of the Sword,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",175.0,149.175066,9.225,,https://image.tmdb.org/t/p/original/9kKXH6eJpzoFGhCbTN3FVwSQK3n.jpg
,395834,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,11.0,44.998252,9.2206,,https://image.tmdb.org/t/p/original/pySivdR845Hom4u4T2WNkJxe6Ad.jpg
,937287,Challengers,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",55.0,94.182533,9.1956,,https://image.tmdb.org/t/p/original/H6vke7zGiuLsz4v4RPeReb9rsv.jpg
,445571,Game Night,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",37.0,117.501013,9.1934,,https://image.tmdb.org/t/p/original/85R8LMyn9f2Lev2YPBF8Nughrkv.jpg
,12429,Ponyo,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",34.0,202.404009,9.1922,,https://image.tmdb.org/t/p/original/yp8vEZflGynlEylxEesbYasc06i.jpg
,19908,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",23.6,102.39154,9.1898,,https://image.tmdb.org/t/p/original/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg
